142479	4/seg_dash_track13_4.m4s
65153	4/seg_dash_track14_4.m4s
19095	4/seg_dash_track15_4.m4s
26263	4/seg_dash_track16_4.m4s
73488	4/seg_dash_track17_4.m4s
204539	4/seg_dash_track2_5.m4s
51465	4/seg_dash_track3_5.m4s
90281	4/seg_dash_track4_5.m4s
182977	4/seg_dash_track5_5.m4s
114842	4/seg_dash_track6_5.m4s
19127	4/seg_dash_track7_5.m4s
46360	4/seg_dash_track8_5.m4s
52503	4/seg_dash_track9_5.m4s
61606	4/seg_dash_track10_5.m4s
18708	4/seg_dash_track11_5.m4s
56381	4/seg_dash_track12_5.m4s
46138	4/seg_dash_track13_5.m4s
47411	4/seg_dash_track14_5.m4s
15867	4/seg_dash_track15_5.m4s
24136	4/seg_dash_track16_5.m4s
60771	4/seg_dash_track17_5.m4s
194534	4/seg_dash_track2_6.m4s
54638	4/seg_dash_track3_6.m4s
91563	4/seg_dash_track4_6.m4s
185278	4/seg_dash_track5_6.m4s
106906	4/seg_dash_track6_6.m4s
21235	4/seg_dash_track7_6.m4s
46712	4/seg_dash_track8_6.m4s
51430	4/seg_dash_track9_6.m4s
57165	4/seg_dash_track10_6.m4s
20914	4/seg_dash_track11_6.m4s
57997	4/seg_dash_track12_6.m4s
44774	4/seg_dash_track13_6.m4s
43432	4/seg_dash_track14_6.m4s
17927	4/seg_dash_track15_6.m4s
24772	4/seg_dash_track16_6.m4s
60603	4/seg_dash_track17_6.m4s
193172	4/seg_dash_track2_7.m4s
52238	4/seg_dash_track3_7.m4s
90809	4/seg_dash_track4_7.m4s
178157	4/seg_dash_track5_7.m4s
105216	4/seg_dash_track6_7.m4s
21522	4/seg_dash_track7_7.m4s
46008	4/seg_dash_track8_7.m4s
48465	4/seg_dash_track9_7.m4s
58046	4/seg_dash_track10_7.m4s
21236	4/seg_dash_track11_7.m4s
55913	4/seg_dash_track12_7.m4s
41895	4/seg_dash_track13_7.m4s
43044	4/seg_dash_track14_7.m4s
17009	4/seg_dash_track15_7.m4s
23401	4/seg_dash_track16_7.m4s
58165	4/seg_dash_track17_7.m4s
192305	4/seg_dash_track2_8.m4s
51718	4/seg_dash_track3_8.m4s
88656	4/seg_dash_track4_8.m4s
179746	4/seg_dash_track5_8.m4s
100736	4/seg_dash_track6_8.m4s
19060	4/seg_dash_track7_8.m4s
43061	4/seg_dash_track8_8.m4s
50912	4/seg_dash_track9_8.m4s
53629	4/seg_dash_track10_8.m4s
19329	4/seg_dash_track11_8.m4s
51438	4/seg_dash_track12_8.m4s
45701	4/seg_dash_track13_8.m4s
41519	4/seg_dash_track14_8.m4s
15949	4/seg_dash_track15_8.m4s
24183	4/seg_dash_track16_8.m4s
62380	4/seg_dash_track17_8.m4s
191060	4/seg_dash_track2_9.m4s
51346	4/seg_dash_track3_9.m4s
85555	4/seg_dash_track4_9.m4s
172366	4/seg_dash_track5_9.m4s
94905	4/seg_dash_track6_9.m4s
24103	4/seg_dash_track7_9.m4s
46517	4/seg_dash_track8_9.m4s
46822	4/seg_dash_track9_9.m4s
51623	4/seg_dash_track10_9.m4s
28735	4/seg_dash_track11_9.m4s
61390	4/seg_dash_track12_9.m4s
40344	4/seg_dash_track13_9.m4s
41320	4/seg_dash_track14_9.m4s
18318	4/seg_dash_track15_9.m4s
23077	4/seg_dash_track16_9.m4s
54782	4/seg_dash_track17_9.m4s
182324	4/seg_dash_track2_10.m4s
50773	4/seg_dash_track3_10.m4s
82757	4/seg_dash_track4_10.m4s
172136	4/seg_dash_track5_10.m4s
100744	4/seg_dash_track6_10.m4s
44678	4/seg_dash_track7_10.m4s
62363	4/seg_dash_track8_10.m4s
54960	4/seg_dash_track9_10.m4s
58001	4/seg_dash_track10_10.m4s
99044	4/seg_dash_track11_10.m4s
188019	4/seg_dash_track12_10.m4s
58215	4/seg_dash_track13_10.m4s
46817	4/seg_dash_track14_10.m4s
30823	4/seg_dash_track15_10.m4s
59241	4/seg_dash_track16_10.m4s
70390	4/seg_dash_track17_10.m4s
179242	4/seg_dash_track2_11.m4s
52556	4/seg_dash_track3_11.m4s
80670	4/seg_dash_track4_11.m4s
167692	4/seg_dash_track5_11.m4s
99651	4/seg_dash_track6_11.m4s
44369	4/seg_dash_track7_11.m4s
49846	4/seg_dash_track8_11.m4s
52188	4/seg_dash_track9_11.m4s
58376	4/seg_dash_track10_11.m4s
165764	4/seg_dash_track11_11.m4s
159111	4/seg_dash_track12_11.m4s
59140	4/seg_dash_track13_11.m4s
49856	4/seg_dash_track14_11.m4s
33361	4/seg_dash_track15_11.m4s
74154	4/seg_dash_track16_11.m4s
77852	4/seg_dash_track17_11.m4s
165143	4/seg_dash_track2_12.m4s
48556	4/seg_dash_track3_12.m4s
79983	4/seg_dash_track4_12.m4s
165987	4/seg_dash_track5_12.m4s
96383	4/seg_dash_track6_12.m4s
43012	4/seg_dash_track7_12.m4s
53129	4/seg_dash_track8_12.m4s
52831	4/seg_dash_track9_12.m4s
54983	4/seg_dash_track10_12.m4s
108694	4/seg_dash_track11_12.m4s
184330	4/seg_dash_track12_12.m4s
60702	4/seg_dash_track13_12.m4s
49016	4/seg_dash_track14_12.m4s
34765	4/seg_dash_track15_12.m4s
103280	4/seg_dash_track16_12.m4s
82294	4/seg_dash_track17_12.m4s
152930	4/seg_dash_track2_13.m4s
52628	4/seg_dash_track3_13.m4s
82978	4/seg_dash_track4_13.m4s
160843	4/seg_dash_track5_13.m4s
105590	4/seg_dash_track6_13.m4s
48649	4/seg_dash_track7_13.m4s
61043	4/seg_dash_track8_13.m4s
49244	4/seg_dash_track9_13.m4s
58793	4/seg_dash_track10_13.m4s
74050	4/seg_dash_track11_13.m4s
179895	4/seg_dash_track12_13.m4s
54052	4/seg_dash_track13_13.m4s
43461	4/seg_dash_track14_13.m4s
32492	4/seg_dash_track15_13.m4s
67932	4/seg_dash_track16_13.m4s
68535	4/seg_dash_track17_13.m4s
167449	4/seg_dash_track2_14.m4s
101144	4/seg_dash_track3_14.m4s
135887	4/seg_dash_track4_14.m4s
166153	4/seg_dash_track5_14.m4s
174089	4/seg_dash_track6_14.m4s
114232	4/seg_dash_track7_14.m4s
119407	4/seg_dash_track8_14.m4s
112610	4/seg_dash_track9_14.m4s
127632	4/seg_dash_track10_14.m4s
75055	4/seg_dash_track11_14.m4s
130202	4/seg_dash_track12_14.m4s
122350	4/seg_dash_track13_14.m4s
46787	4/seg_dash_track14_14.m4s
23742	4/seg_dash_track15_14.m4s
37811	4/seg_dash_track16_14.m4s
68201	4/seg_dash_track17_14.m4s
149122	4/seg_dash_track2_15.m4s
128808	4/seg_dash_track3_15.m4s
139934	4/seg_dash_track4_15.m4s
117972	4/seg_dash_track5_15.m4s
169074	4/seg_dash_track6_15.m4s
130759	4/seg_dash_track7_15.m4s
114143	4/seg_dash_track8_15.m4s
136812	4/seg_dash_track9_15.m4s
165858	4/seg_dash_track10_15.m4s
71777	4/seg_dash_track11_15.m4s
47190	4/seg_dash_track12_15.m4s
171789	4/seg_dash_track13_15.m4s
58530	4/seg_dash_track14_15.m4s
16206	4/seg_dash_track15_15.m4s
19211	4/seg_dash_track16_15.m4s
59944	4/seg_dash_track17_15.m4s
154959	4/seg_dash_track2_16.m4s
127344	4/seg_dash_track3_16.m4s
138427	4/seg_dash_track4_16.m4s
124848	4/seg_dash_track5_16.m4s
166955	4/seg_dash_track6_16.m4s
128014	4/seg_dash_track7_16.m4s
125281	4/seg_dash_track8_16.m4s
131565	4/seg_dash_track9_16.m4s
174433	4/seg_dash_track10_16.m4s
58457	4/seg_dash_track11_16.m4s
78585	4/seg_dash_track12_16.m4s
160676	4/seg_dash_track13_16.m4s
63454	4/seg_dash_track14_16.m4s
13792	4/seg_dash_track15_16.m4s
17696	4/seg_dash_track16_16.m4s
62608	4/seg_dash_track17_16.m4s
152551	4/seg_dash_track2_17.m4s
126917	4/seg_dash_track3_17.m4s
137254	4/seg_dash_track4_17.m4s
115901	4/seg_dash_track5_17.m4s
157179	4/seg_dash_track6_17.m4s
114180	4/seg_dash_track7_17.m4s
146248	4/seg_dash_track8_17.m4s
122626	4/seg_dash_track9_17.m4s
149777	4/seg_dash_track10_17.m4s
49036	4/seg_dash_track11_17.m4s
75243	4/seg_dash_track12_17.m4s
147653	4/seg_dash_track13_17.m4s
61805	4/seg_dash_track14_17.m4s
14770	4/seg_dash_track15_17.m4s
18386	4/seg_dash_track16_17.m4s
61240	4/seg_dash_track17_17.m4s
143216	4/seg_dash_track2_18.m4s
125811	4/seg_dash_track3_18.m4s
132653	4/seg_dash_track4_18.m4s
110004	4/seg_dash_track5_18.m4s
151419	4/seg_dash_track6_18.m4s
123300	4/seg_dash_track7_18.m4s
97572	4/seg_dash_track8_18.m4s
113037	4/seg_dash_track9_18.m4s
158356	4/seg_dash_track10_18.m4s
56886	4/seg_dash_track11_18.m4s
50873	4/seg_dash_track12_18.m4s
140693	4/seg_dash_track13_18.m4s
56804	4/seg_dash_track14_18.m4s
13757	4/seg_dash_track15_18.m4s
16244	4/seg_dash_track16_18.m4s
54044	4/seg_dash_track17_18.m4s
145964	4/seg_dash_track2_19.m4s
128747	4/seg_dash_track3_19.m4s
135175	4/seg_dash_track4_19.m4s
109997	4/seg_dash_track5_19.m4s
139221	4/seg_dash_track6_19.m4s
98638	4/seg_dash_track7_19.m4s
88616	4/seg_dash_track8_19.m4s
108576	4/seg_dash_track9_19.m4s
146903	4/seg_dash_track10_19.m4s
46652	4/seg_dash_track11_19.m4s
46326	4/seg_dash_track12_19.m4s
126715	4/seg_dash_track13_19.m4s
60287	4/seg_dash_track14_19.m4s
15023	4/seg_dash_track15_19.m4s
18191	4/seg_dash_track16_19.m4s
56462	4/seg_dash_track17_19.m4s
161720	4/seg_dash_track2_20.m4s
130907	4/seg_dash_track3_20.m4s
138983	4/seg_dash_track4_20.m4s
120446	4/seg_dash_track5_20.m4s
142841	4/seg_dash_track6_20.m4s
88519	4/seg_dash_track7_20.m4s
84783	4/seg_dash_track8_20.m4s
107717	4/seg_dash_track9_20.m4s
197969	4/seg_dash_track10_20.m4s
40898	4/seg_dash_track11_20.m4s
44208	4/seg_dash_track12_20.m4s
153273	4/seg_dash_track13_20.m4s
67313	4/seg_dash_track14_20.m4s
15889	4/seg_dash_track15_20.m4s
18577	4/seg_dash_track16_20.m4s
61421	4/seg_dash_track17_20.m4s
147077	4/seg_dash_track2_21.m4s
121906	4/seg_dash_track3_21.m4s
129398	4/seg_dash_track4_21.m4s
109213	4/seg_dash_track5_21.m4s
147087	4/seg_dash_track6_21.m4s
86206	4/seg_dash_track7_21.m4s
86971	4/seg_dash_track8_21.m4s
110717	4/seg_dash_track9_21.m4s
254880	4/seg_dash_track10_21.m4s
39959	4/seg_dash_track11_21.m4s
41409	4/seg_dash_track12_21.m4s
216115	4/seg_dash_track13_21.m4s
58134	4/seg_dash_track14_21.m4s
12122	4/seg_dash_track15_21.m4s
15126	4/seg_dash_track16_21.m4s
54373	4/seg_dash_track17_21.m4s
126200	4/seg_dash_track2_22.m4s
116735	4/seg_dash_track3_22.m4s
121311	4/seg_dash_track4_22.m4s
94730	4/seg_dash_track5_22.m4s
143440	4/seg_dash_track6_22.m4s
87825	4/seg_dash_track7_22.m4s
91711	4/seg_dash_track8_22.m4s
118211	4/seg_dash_track9_22.m4s
255800	4/seg_dash_track10_22.m4s
38839	4/seg_dash_track11_22.m4s
43185	4/seg_dash_track12_22.m4s
253443	4/seg_dash_track13_22.m4s
49803	4/seg_dash_track14_22.m4s
12187	4/seg_dash_track15_22.m4s
13754	4/seg_dash_track16_22.m4s
46034	4/seg_dash_track17_22.m4s
140498	4/seg_dash_track2_23.m4s
127355	4/seg_dash_track3_23.m4s
131323	4/seg_dash_track4_23.m4s
105800	4/seg_dash_track5_23.m4s
157637	4/seg_dash_track6_23.m4s
95758	4/seg_dash_track7_23.m4s
102670	4/seg_dash_track8_23.m4s
127607	4/seg_dash_track9_23.m4s
261116	4/seg_dash_track10_23.m4s
40008	4/seg_dash_track11_23.m4s
45729	4/seg_dash_track12_23.m4s
263218	4/seg_dash_track13_23.m4s
54763	4/seg_dash_track14_23.m4s
13719	4/seg_dash_track15_23.m4s
16006	4/seg_dash_track16_23.m4s
50329	4/seg_dash_track17_23.m4s
137311	4/seg_dash_track2_24.m4s
120368	4/seg_dash_track3_24.m4s
125956	4/seg_dash_track4_24.m4s
101188	4/seg_dash_track5_24.m4s
144341	4/seg_dash_track6_24.m4s
87612	4/seg_dash_track7_24.m4s
95929	4/seg_dash_track8_24.m4s
116485	4/seg_dash_track9_24.m4s
224415	4/seg_dash_track10_24.m4s
36415	4/seg_dash_track11_24.m4s
42723	4/seg_dash_track12_24.m4s
249551	4/seg_dash_track13_24.m4s
54272	4/seg_dash_track14_24.m4s
13215	4/seg_dash_track15_24.m4s
14282	4/seg_dash_track16_24.m4s
48749	4/seg_dash_track17_24.m4s
158282	4/seg_dash_track2_25.m4s
134957	4/seg_dash_track3_25.m4s
142102	4/seg_dash_track4_25.m4s
118719	4/seg_dash_track5_25.m4s
157958	4/seg_dash_track6_25.m4s
85302	4/seg_dash_track7_25.m4s
98053	4/seg_dash_track8_25.m4s
124150	4/seg_dash_track9_25.m4s
213654	4/seg_dash_track10_25.m4s
35386	4/seg_dash_track11_25.m4s
44536	4/seg_dash_track12_25.m4s
233434	4/seg_dash_track13_25.m4s
61718	4/seg_dash_track14_25.m4s
14169	4/seg_dash_track15_25.m4s
18118	4/seg_dash_track16_25.m4s
58102	4/seg_dash_track17_25.m4s
165038	4/seg_dash_track2_26.m4s
135378	4/seg_dash_track3_26.m4s
142995	4/seg_dash_track4_26.m4s
122688	4/seg_dash_track5_26.m4s
158752	4/seg_dash_track6_26.m4s
84467	4/seg_dash_track7_26.m4s
108052	4/seg_dash_track8_26.m4s
119960	4/seg_dash_track9_26.m4s
178179	4/seg_dash_track10_26.m4s
36861	4/seg_dash_track11_26.m4s
47124	4/seg_dash_track12_26.m4s
196835	4/seg_dash_track13_26.m4s
68640	4/seg_dash_track14_26.m4s
15506	4/seg_dash_track15_26.m4s
19883	4/seg_dash_track16_26.m4s
63796	4/seg_dash_track17_26.m4s
140357	4/seg_dash_track2_27.m4s
121316	4/seg_dash_track3_27.m4s
130683	4/seg_dash_track4_27.m4s
116001	4/seg_dash_track5_27.m4s
130882	4/seg_dash_track6_27.m4s
79802	4/seg_dash_track7_27.m4s
95230	4/seg_dash_track8_27.m4s
107448	4/seg_dash_track9_27.m4s
132682	4/seg_dash_track10_27.m4s
33692	4/seg_dash_track11_27.m4s
44581	4/seg_dash_track12_27.m4s
150088	4/seg_dash_track13_27.m4s
57406	4/seg_dash_track14_27.m4s
13615	4/seg_dash_track15_27.m4s
16716	4/seg_dash_track16_27.m4s
62406	4/seg_dash_track17_27.m4s
149010	4/seg_dash_track2_28.m4s
123846	4/seg_dash_track3_28.m4s
136198	4/seg_dash_track4_28.m4s
118881	4/seg_dash_track5_28.m4s
139977	4/seg_dash_track6_28.m4s
82059	4/seg_dash_track7_28.m4s
117167	4/seg_dash_track8_28.m4s
115575	4/seg_dash_track9_28.m4s
131688	4/seg_dash_track10_28.m4s
36201	4/seg_dash_track11_28.m4s
48819	4/seg_dash_track12_28.m4s
137918	4/seg_dash_track13_28.m4s
61880	4/seg_dash_track14_28.m4s
13469	4/seg_dash_track15_28.m4s
17241	4/seg_dash_track16_28.m4s
63820	4/seg_dash_track17_28.m4s
146062	4/seg_dash_track2_29.m4s
126689	4/seg_dash_track3_29.m4s
135256	4/seg_dash_track4_29.m4s
117857	4/seg_dash_track5_29.m4s
139192	4/seg_dash_track6_29.m4s
79500	4/seg_dash_track7_29.m4s
109572	4/seg_dash_track8_29.m4s
110551	4/seg_dash_track9_29.m4s
133365	4/seg_dash_track10_29.m4s
33679	4/seg_dash_track11_29.m4s
44067	4/seg_dash_track12_29.m4s
135568	4/seg_dash_track13_29.m4s
59422	4/seg_dash_track14_29.m4s
13085	4/seg_dash_track15_29.m4s
16239	4/seg_dash_track16_29.m4s
60123	4/seg_dash_track17_29.m4s
158482	4/seg_dash_track2_30.m4s
131173	4/seg_dash_track3_30.m4s
137850	4/seg_dash_track4_30.m4s
116658	4/seg_dash_track5_30.m4s
141408	4/seg_dash_track6_30.m4s
76726	4/seg_dash_track7_30.m4s
102054	4/seg_dash_track8_30.m4s
104542	4/seg_dash_track9_30.m4s
143057	4/seg_dash_track10_30.m4s
33597	4/seg_dash_track11_30.m4s
44865	4/seg_dash_track12_30.m4s
151146	4/seg_dash_track13_30.m4s
65099	4/seg_dash_track14_30.m4s
13822	4/seg_dash_track15_30.m4s
16968	4/seg_dash_track16_30.m4s
62573	4/seg_dash_track17_30.m4s
148288	4/seg_dash_track2_31.m4s
126731	4/seg_dash_track3_31.m4s
134183	4/seg_dash_track4_31.m4s
114204	4/seg_dash_track5_31.m4s
139596	4/seg_dash_track6_31.m4s
76537	4/seg_dash_track7_31.m4s
96055	4/seg_dash_track8_31.m4s
107587	4/seg_dash_track9_31.m4s
159723	4/seg_dash_track10_31.m4s
34171	4/seg_dash_track11_31.m4s
43743	4/seg_dash_track12_31.m4s
147812	4/seg_dash_track13_31.m4s
57625	4/seg_dash_track14_31.m4s
12646	4/seg_dash_track15_31.m4s
16408	4/seg_dash_track16_31.m4s
59020	4/seg_dash_track17_31.m4s
143301	4/seg_dash_track2_32.m4s
121095	4/seg_dash_track3_32.m4s
130400	4/seg_dash_track4_32.m4s
108215	4/seg_dash_track5_32.m4s
140003	4/seg_dash_track6_32.m4s
80935	4/seg_dash_track7_32.m4s
93678	4/seg_dash_track8_32.m4s
117196	4/seg_dash_track9_32.m4s
133490	4/seg_dash_track10_32.m4s
35534	4/seg_dash_track11_32.m4s
46664	4/seg_dash_track12_32.m4s
133827	4/seg_dash_track13_32.m4s
57575	4/seg_dash_track14_32.m4s
13669	4/seg_dash_track15_32.m4s
17105	4/seg_dash_track16_32.m4s
55578	4/seg_dash_track17_32.m4s
169445	4/seg_dash_track2_33.m4s
180743	4/seg_dash_track3_33.m4s
180249	4/seg_dash_track4_33.m4s
134701	4/seg_dash_track5_33.m4s
181468	4/seg_dash_track6_33.m4s
148408	4/seg_dash_track7_33.m4s
165610	4/seg_dash_track8_33.m4s
192074	4/seg_dash_track9_33.m4s
173776	4/seg_dash_track10_33.m4s
103216	4/seg_dash_track11_33.m4s
100267	4/seg_dash_track12_33.m4s
162761	4/seg_dash_track13_33.m4s
56497	4/seg_dash_track14_33.m4s
17997	4/seg_dash_track15_33.m4s
21535	4/seg_dash_track16_33.m4s
58865	4/seg_dash_track17_33.m4s
107900	4/seg_dash_track2_34.m4s
126928	4/seg_dash_track3_34.m4s
86931	4/seg_dash_track4_34.m4s
62674	4/seg_dash_track5_34.m4s
65975	4/seg_dash_track6_34.m4s
76294	4/seg_dash_track7_34.m4s
94638	4/seg_dash_track8_34.m4s
95781	4/seg_dash_track9_34.m4s
75620	4/seg_dash_track10_34.m4s
97047	4/seg_dash_track11_34.m4s
74872	4/seg_dash_track12_34.m4s
41115	4/seg_dash_track13_34.m4s
32374	4/seg_dash_track14_34.m4s
15314	4/seg_dash_track15_34.m4s
16153	4/seg_dash_track16_34.m4s
17000	4/seg_dash_track17_34.m4s
117467	4/seg_dash_track2_35.m4s
137647	4/seg_dash_track3_35.m4s
93098	4/seg_dash_track4_35.m4s
68875	4/seg_dash_track5_35.m4s
72189	4/seg_dash_track6_35.m4s
80802	4/seg_dash_track7_35.m4s
99343	4/seg_dash_track8_35.m4s
103838	4/seg_dash_track9_35.m4s
81763	4/seg_dash_track10_35.m4s
96922	4/seg_dash_track11_35.m4s
80174	4/seg_dash_track12_35.m4s
44639	4/seg_dash_track13_35.m4s
36482	4/seg_dash_track14_35.m4s
15278	4/seg_dash_track15_35.m4s
16713	4/seg_dash_track16_35.m4s
15565	4/seg_dash_track17_35.m4s
125641	4/seg_dash_track2_36.m4s
146507	4/seg_dash_track3_36.m4s
95569	4/seg_dash_track4_36.m4s
65369	4/seg_dash_track5_36.m4s
76027	4/seg_dash_track6_36.m4s
81999	4/seg_dash_track7_36.m4s
99925	4/seg_dash_track8_36.m4s
105142	4/seg_dash_track9_36.m4s
85292	4/seg_dash_track10_36.m4s
104064	4/seg_dash_track11_36.m4s
80242	4/seg_dash_track12_36.m4s
45844	4/seg_dash_track13_36.m4s
39220	4/seg_dash_track14_36.m4s
15769	4/seg_dash_track15_36.m4s
17421	4/seg_dash_track16_36.m4s
16345	4/seg_dash_track17_36.m4s
119640	4/seg_dash_track2_37.m4s
138533	4/seg_dash_track3_37.m4s
93679	4/seg_dash_track4_37.m4s
68496	4/seg_dash_track5_37.m4s
73882	4/seg_dash_track6_37.m4s
82545	4/seg_dash_track7_37.m4s
97179	4/seg_dash_track8_37.m4s
100851	4/seg_dash_track9_37.m4s
82832	4/seg_dash_track10_37.m4s
112274	4/seg_dash_track11_37.m4s
68551	4/seg_dash_track12_37.m4s
42639	4/seg_dash_track13_37.m4s
36143	4/seg_dash_track14_37.m4s
14937	4/seg_dash_track15_37.m4s
16253	4/seg_dash_track16_37.m4s
15289	4/seg_dash_track17_37.m4s
117264	4/seg_dash_track2_38.m4s
138731	4/seg_dash_track3_38.m4s
94699	4/seg_dash_track4_38.m4s
72279	4/seg_dash_track5_38.m4s
71550	4/seg_dash_track6_38.m4s
84067	4/seg_dash_track7_38.m4s
98400	4/seg_dash_track8_38.m4s
105911	4/seg_dash_track9_38.m4s
78565	4/seg_dash_track10_38.m4s
102101	4/seg_dash_track11_38.m4s
69628	4/seg_dash_track12_38.m4s
43962	4/seg_dash_track13_38.m4s
34249	4/seg_dash_track14_38.m4s
15098	4/seg_dash_track15_38.m4s
16578	4/seg_dash_track16_38.m4s
15664	4/seg_dash_track17_38.m4s
117662	4/seg_dash_track2_39.m4s
138579	4/seg_dash_track3_39.m4s
91303	4/seg_dash_track4_39.m4s
69240	4/seg_dash_track5_39.m4s
72584	4/seg_dash_track6_39.m4s
80523	4/seg_dash_track7_39.m4s
98983	4/seg_dash_track8_39.m4s
106786	4/seg_dash_track9_39.m4s
77631	4/seg_dash_track10_39.m4s
100554	4/seg_dash_track11_39.m4s
77044	4/seg_dash_track12_39.m4s
46751	4/seg_dash_track13_39.m4s
35254	4/seg_dash_track14_39.m4s
14557	4/seg_dash_track15_39.m4s
16711	4/seg_dash_track16_39.m4s
16000	4/seg_dash_track17_39.m4s
116694	4/seg_dash_track2_40.m4s
129486	4/seg_dash_track3_40.m4s
87072	4/seg_dash_track4_40.m4s
62513	4/seg_dash_track5_40.m4s
67679	4/seg_dash_track6_40.m4s
75484	4/seg_dash_track7_40.m4s
90219	4/seg_dash_track8_40.m4s
93783	4/seg_dash_track9_40.m4s
77471	4/seg_dash_track10_40.m4s
92850	4/seg_dash_track11_40.m4s
72422	4/seg_dash_track12_40.m4s
40692	4/seg_dash_track13_40.m4s
36186	4/seg_dash_track14_40.m4s
14444	4/seg_dash_track15_40.m4s
15906	4/seg_dash_track16_40.m4s
14911	4/seg_dash_track17_40.m4s
124790	4/seg_dash_track2_41.m4s
144346	4/seg_dash_track3_41.m4s
93731	4/seg_dash_track4_41.m4s
67903	4/seg_dash_track5_41.m4s
71602	4/seg_dash_track6_41.m4s
78243	4/seg_dash_track7_41.m4s
94160	4/seg_dash_track8_41.m4s
102024	4/seg_dash_track9_41.m4s
82749	4/seg_dash_track10_41.m4s
96880	4/seg_dash_track11_41.m4s
75280	4/seg_dash_track12_41.m4s
46644	4/seg_dash_track13_41.m4s
40601	4/seg_dash_track14_41.m4s
15748	4/seg_dash_track15_41.m4s
16996	4/seg_dash_track16_41.m4s
15360	4/seg_dash_track17_41.m4s
112405	4/seg_dash_track2_42.m4s
130479	4/seg_dash_track3_42.m4s
88638	4/seg_dash_track4_42.m4s
64090	4/seg_dash_track5_42.m4s
69635	4/seg_dash_track6_42.m4s
78079	4/seg_dash_track7_42.m4s
95214	4/seg_dash_track8_42.m4s
95161	4/seg_dash_track9_42.m4s
77869	4/seg_dash_track10_42.m4s
99214	4/seg_dash_track11_42.m4s
74602	4/seg_dash_track12_42.m4s
40154	4/seg_dash_track13_42.m4s
34595	4/seg_dash_track14_42.m4s
15110	4/seg_dash_track15_42.m4s
16152	4/seg_dash_track16_42.m4s
15465	4/seg_dash_track17_42.m4s
112469	4/seg_dash_track2_43.m4s
127130	4/seg_dash_track3_43.m4s
83636	4/seg_dash_track4_43.m4s
58043	4/seg_dash_track5_43.m4s
69597	4/seg_dash_track6_43.m4s
79076	4/seg_dash_track7_43.m4s
95306	4/seg_dash_track8_43.m4s
92269	4/seg_dash_track9_43.m4s
77632	4/seg_dash_track10_43.m4s
97349	4/seg_dash_track11_43.m4s
78896	4/seg_dash_track12_43.m4s
38542	4/seg_dash_track13_43.m4s
34225	4/seg_dash_track14_43.m4s
14558	4/seg_dash_track15_43.m4s
15841	4/seg_dash_track16_43.m4s
15029	4/seg_dash_track17_43.m4s
110911	4/seg_dash_track2_44.m4s
125373	4/seg_dash_track3_44.m4s
83673	4/seg_dash_track4_44.m4s
64106	4/seg_dash_track5_44.m4s
73754	4/seg_dash_track6_44.m4s
81206	4/seg_dash_track7_44.m4s
96684	4/seg_dash_track8_44.m4s
97763	4/seg_dash_track9_44.m4s
80506	4/seg_dash_track10_44.m4s
106352	4/seg_dash_track11_44.m4s
70951	4/seg_dash_track12_44.m4s
41968	4/seg_dash_track13_44.m4s
